,class,file,truePositives,falsePositives,trueNegatives,falseNegatives,Specificity,Sensitivity,Precision,Accuracy,F1
128,Biplane,D00373.obj,14,31,2142,31,0.985734008283479,0.3111111111111111,0.3111111111111111,0.9720468890892696,0.3111111111111111
129,Biplane,D00410.obj,3,42,2131,42,0.98067188219052,0.06666666666666667,0.06666666666666667,0.9621280432822362,0.06666666666666667
130,Biplane,D00490.obj,8,37,2136,37,0.9829728485964105,0.17777777777777778,0.17777777777777778,0.9666366095581606,0.17777777777777778
131,Biplane,D00515.obj,13,32,2141,32,0.9852738150023009,0.28888888888888886,0.28888888888888886,0.9711451758340848,0.28888888888888886
132,Biplane,D00601.obj,1,44,2129,44,0.9797514956281639,0.022222222222222223,0.022222222222222223,0.9603246167718665,0.022222222222222223
133,Biplane,D00616.obj,2,43,2130,43,0.980211688909342,0.044444444444444446,0.044444444444444446,0.9612263300270514,0.044444444444444446
134,Biplane,D00632.obj,12,33,2140,33,0.9848136217211229,0.26666666666666666,0.26666666666666666,0.9702434625788999,0.26666666666666666
135,Biplane,D00634.obj,15,30,2143,30,0.9861942015646572,0.3333333333333333,0.3333333333333333,0.9729486023444545,0.3333333333333333
136,Biplane,D00666.obj,9,36,2137,36,0.9834330418775886,0.2,0.2,0.9675383228133454,0.20000000000000004
137,Biplane,D00854.obj,13,32,2141,32,0.9852738150023009,0.28888888888888886,0.28888888888888886,0.9711451758340848,0.28888888888888886
138,Biplane,D00890.obj,9,36,2137,36,0.9834330418775886,0.2,0.2,0.9675383228133454,0.20000000000000004
139,Biplane,D00900.obj,6,39,2134,39,0.9820524620340543,0.13333333333333333,0.13333333333333333,0.9648331830477908,0.13333333333333333
140,Biplane,m1118.obj,2,43,2130,43,0.980211688909342,0.044444444444444446,0.044444444444444446,0.9612263300270514,0.044444444444444446
141,Biplane,m1119.obj,7,38,2135,38,0.9825126553152324,0.15555555555555556,0.15555555555555556,0.9657348963029756,0.15555555555555556
142,Biplane,m1120.obj,9,36,2137,36,0.9834330418775886,0.2,0.2,0.9675383228133454,0.20000000000000004
143,Biplane,m1121.obj,8,37,2136,37,0.9829728485964105,0.17777777777777778,0.17777777777777778,0.9666366095581606,0.17777777777777778
144,Biplane,m1122.obj,16,29,2144,29,0.9866543948458353,0.35555555555555557,0.35555555555555557,0.9738503155996393,0.35555555555555557
145,Biplane,m1123.obj,14,31,2142,31,0.985734008283479,0.3111111111111111,0.3111111111111111,0.9720468890892696,0.3111111111111111
146,Biplane,m1124.obj,7,38,2135,38,0.9825126553152324,0.15555555555555556,0.15555555555555556,0.9657348963029756,0.15555555555555556
147,Biplane,m1125.obj,3,42,2131,42,0.98067188219052,0.06666666666666667,0.06666666666666667,0.9621280432822362,0.06666666666666667
148,Biplane,m1126.obj,8,37,2136,37,0.9829728485964105,0.17777777777777778,0.17777777777777778,0.9666366095581606,0.17777777777777778
149,Biplane,m1127.obj,13,32,2141,32,0.9852738150023009,0.28888888888888886,0.28888888888888886,0.9711451758340848,0.28888888888888886
150,Biplane,m1128.obj,12,33,2140,33,0.9848136217211229,0.26666666666666666,0.26666666666666666,0.9702434625788999,0.26666666666666666
151,Biplane,m1129.obj,8,37,2136,37,0.9829728485964105,0.17777777777777778,0.17777777777777778,0.9666366095581606,0.17777777777777778
152,Biplane,m1131.obj,10,35,2138,35,0.9838932351587667,0.2222222222222222,0.2222222222222222,0.9684400360685302,0.2222222222222222
153,Biplane,m1132.obj,5,40,2133,40,0.9815922687528762,0.1111111111111111,0.1111111111111111,0.9639314697926059,0.1111111111111111
154,Biplane,m1133.obj,10,35,2138,35,0.9838932351587667,0.2222222222222222,0.2222222222222222,0.9684400360685302,0.2222222222222222
155,Biplane,m1134.obj,4,41,2132,41,0.9811320754716981,0.08888888888888889,0.08888888888888889,0.9630297565374211,0.08888888888888889
156,Biplane,m1135.obj,2,43,2130,43,0.980211688909342,0.044444444444444446,0.044444444444444446,0.9612263300270514,0.044444444444444446
157,Biplane,m1136.obj,6,39,2134,39,0.9820524620340543,0.13333333333333333,0.13333333333333333,0.9648331830477908,0.13333333333333333
158,Biplane,m1137.obj,5,40,2133,40,0.9815922687528762,0.1111111111111111,0.1111111111111111,0.9639314697926059,0.1111111111111111
159,Biplane,m1138.obj,8,37,2136,37,0.9829728485964105,0.17777777777777778,0.17777777777777778,0.9666366095581606,0.17777777777777778
160,Biplane,m1139.obj,7,38,2135,38,0.9825126553152324,0.15555555555555556,0.15555555555555556,0.9657348963029756,0.15555555555555556
161,Biplane,m1141.obj,8,37,2136,37,0.9829728485964105,0.17777777777777778,0.17777777777777778,0.9666366095581606,0.17777777777777778
162,Biplane,m1143.obj,8,37,2136,37,0.9829728485964105,0.17777777777777778,0.17777777777777778,0.9666366095581606,0.17777777777777778
163,Biplane,m1144.obj,17,28,2145,28,0.9871145881270134,0.37777777777777777,0.37777777777777777,0.9747520288548241,0.37777777777777777
164,Biplane,m1146.obj,6,39,2134,39,0.9820524620340543,0.13333333333333333,0.13333333333333333,0.9648331830477908,0.13333333333333333
165,Bird,D00089.obj,8,36,2138,36,0.983440662373505,0.18181818181818182,0.18181818181818182,0.9675383228133454,0.18181818181818182
166,Bird,D00113.obj,3,41,2133,41,0.9811407543698252,0.06818181818181818,0.06818181818181818,0.9630297565374211,0.06818181818181818
167,Bird,D00164.obj,9,35,2139,35,0.983900643974241,0.20454545454545456,0.20454545454545456,0.9684400360685302,0.20454545454545456
168,Bird,D00234.obj,6,38,2136,38,0.9825206991720331,0.13636363636363635,0.13636363636363635,0.9657348963029756,0.13636363636363635
169,Bird,D00271.obj,6,38,2136,38,0.9825206991720331,0.13636363636363635,0.13636363636363635,0.9657348963029756,0.13636363636363635
170,Bird,D00284.obj,6,38,2136,38,0.9825206991720331,0.13636363636363635,0.13636363636363635,0.9657348963029756,0.13636363636363635
171,Bird,D00323.obj,1,43,2131,43,0.9802207911683533,0.022727272727272728,0.022727272727272728,0.9612263300270514,0.022727272727272728
172,Bird,D00386.obj,7,37,2137,37,0.9829806807727691,0.1590909090909091,0.1590909090909091,0.9666366095581606,0.1590909090909091
173,Bird,D00438.obj,10,34,2140,34,0.984360625574977,0.22727272727272727,0.22727272727272727,0.9693417493237151,0.22727272727272727
174,Bird,D00442.obj,5,39,2135,39,0.9820607175712971,0.11363636363636363,0.11363636363636363,0.9648331830477908,0.11363636363636363
175,Bird,D00546.obj,4,40,2134,40,0.9816007359705612,0.09090909090909091,0.09090909090909091,0.9639314697926059,0.09090909090909091
176,Bird,D00599.obj,9,35,2139,35,0.983900643974241,0.20454545454545456,0.20454545454545456,0.9684400360685302,0.20454545454545456
177,Bird,D00625.obj,8,36,2138,36,0.983440662373505,0.18181818181818182,0.18181818181818182,0.9675383228133454,0.18181818181818182
178,Bird,D00689.obj,7,37,2137,37,0.9829806807727691,0.1590909090909091,0.1590909090909091,0.9666366095581606,0.1590909090909091
179,Bird,D00736.obj,8,36,2138,36,0.983440662373505,0.18181818181818182,0.18181818181818182,0.9675383228133454,0.18181818181818182
180,Bird,D00762.obj,5,39,2135,39,0.9820607175712971,0.11363636363636363,0.11363636363636363,0.9648331830477908,0.11363636363636363
181,Bird,D00862.obj,8,36,2138,36,0.983440662373505,0.18181818181818182,0.18181818181818182,0.9675383228133454,0.18181818181818182
182,Bird,D00922.obj,6,38,2136,38,0.9825206991720331,0.13636363636363635,0.13636363636363635,0.9657348963029756,0.13636363636363635
183,Bird,D00961.obj,10,34,2140,34,0.984360625574977,0.22727272727272727,0.22727272727272727,0.9693417493237151,0.22727272727272727
184,Bird,D00999.obj,10,34,2140,34,0.984360625574977,0.22727272727272727,0.22727272727272727,0.9693417493237151,0.22727272727272727
185,Bird,m28.obj,3,41,2133,41,0.9811407543698252,0.06818181818181818,0.06818181818181818,0.9630297565374211,0.06818181818181818
186,Bird,m29.obj,4,40,2134,40,0.9816007359705612,0.09090909090909091,0.09090909090909091,0.9639314697926059,0.09090909090909091
187,Bird,m30.obj,2,42,2132,42,0.9806807727690893,0.045454545454545456,0.045454545454545456,0.9621280432822362,0.045454545454545456
188,Bird,m31.obj,1,43,2131,43,0.9802207911683533,0.022727272727272728,0.022727272727272728,0.9612263300270514,0.022727272727272728
189,Bird,m32.obj,2,42,2132,42,0.9806807727690893,0.045454545454545456,0.045454545454545456,0.9621280432822362,0.045454545454545456
190,Bird,m33.obj,2,42,2132,42,0.9806807727690893,0.045454545454545456,0.045454545454545456,0.9621280432822362,0.045454545454545456
191,Bird,m34.obj,8,36,2138,36,0.983440662373505,0.18181818181818182,0.18181818181818182,0.9675383228133454,0.18181818181818182
192,Bird,m35.obj,1,43,2131,43,0.9802207911683533,0.022727272727272728,0.022727272727272728,0.9612263300270514,0.022727272727272728
193,Bird,m36.obj,2,42,2132,42,0.9806807727690893,0.045454545454545456,0.045454545454545456,0.9621280432822362,0.045454545454545456
194,Bird,m37.obj,4,40,2134,40,0.9816007359705612,0.09090909090909091,0.09090909090909091,0.9639314697926059,0.09090909090909091
195,Bird,m38.obj,10,34,2140,34,0.984360625574977,0.22727272727272727,0.22727272727272727,0.9693417493237151,0.22727272727272727
196,Bird,m39.obj,8,36,2138,36,0.983440662373505,0.18181818181818182,0.18181818181818182,0.9675383228133454,0.18181818181818182
197,Bird,m40.obj,7,37,2137,37,0.9829806807727691,0.1590909090909091,0.1590909090909091,0.9666366095581606,0.1590909090909091
198,Bird,m41.obj,10,34,2140,34,0.984360625574977,0.22727272727272727,0.22727272727272727,0.9693417493237151,0.22727272727272727
199,Bird,m42.obj,7,37,2137,37,0.9829806807727691,0.1590909090909091,0.1590909090909091,0.9666366095581606,0.1590909090909091
200,Bird,m43.obj,10,34,2140,34,0.984360625574977,0.22727272727272727,0.22727272727272727,0.9693417493237151,0.22727272727272727
201,Bird,m44.obj,2,42,2132,42,0.9806807727690893,0.045454545454545456,0.045454545454545456,0.9621280432822362,0.045454545454545456
202,Bird,m45.obj,6,38,2136,38,0.9825206991720331,0.13636363636363635,0.13636363636363635,0.9657348963029756,0.13636363636363635
203,Bird,m47.obj,9,35,2139,35,0.983900643974241,0.20454545454545456,0.20454545454545456,0.9684400360685302,0.20454545454545456
204,Bird,m48.obj,5,39,2135,39,0.9820607175712971,0.11363636363636363,0.11363636363636363,0.9648331830477908,0.11363636363636363
205,Bird,m49.obj,1,43,2131,43,0.9802207911683533,0.022727272727272728,0.022727272727272728,0.9612263300270514,0.022727272727272728
206,Bird,m50.obj,3,41,2133,41,0.9811407543698252,0.06818181818181818,0.06818181818181818,0.9630297565374211,0.06818181818181818
207,Bird,m51.obj,4,40,2134,40,0.9816007359705612,0.09090909090909091,0.09090909090909091,0.9639314697926059,0.09090909090909091
208,Bird,m52.obj,1,43,2131,43,0.9802207911683533,0.022727272727272728,0.022727272727272728,0.9612263300270514,0.022727272727272728
209,Bottle,D00020.obj,6,25,2162,25,0.9885688157293095,0.1935483870967742,0.1935483870967742,0.9774571686203787,0.1935483870967742
210,Bottle,D00123.obj,6,25,2162,25,0.9885688157293095,0.1935483870967742,0.1935483870967742,0.9774571686203787,0.1935483870967742
211,Bottle,D00139.obj,2,29,2158,29,0.9867398262459991,0.06451612903225806,0.06451612903225806,0.9738503155996393,0.06451612903225806
212,Bottle,D00166.obj,2,29,2158,29,0.9867398262459991,0.06451612903225806,0.06451612903225806,0.9738503155996393,0.06451612903225806
213,Bottle,D00176.obj,2,29,2158,29,0.9867398262459991,0.06451612903225806,0.06451612903225806,0.9738503155996393,0.06451612903225806
214,Bottle,D00208.obj,6,25,2162,25,0.9885688157293095,0.1935483870967742,0.1935483870967742,0.9774571686203787,0.1935483870967742
215,Bottle,D00281.obj,10,21,2166,21,0.99039780521262,0.3225806451612903,0.3225806451612903,0.9810640216411182,0.3225806451612903
216,Bottle,D00311.obj,2,29,2158,29,0.9867398262459991,0.06451612903225806,0.06451612903225806,0.9738503155996393,0.06451612903225806
217,Bottle,D00347.obj,3,28,2159,28,0.9871970736168267,0.0967741935483871,0.0967741935483871,0.9747520288548241,0.0967741935483871
218,Bottle,D00350.obj,1,30,2157,30,0.9862825788751715,0.03225806451612903,0.03225806451612903,0.9729486023444545,0.03225806451612903
219,Bottle,D00390.obj,1,30,2157,30,0.9862825788751715,0.03225806451612903,0.03225806451612903,0.9729486023444545,0.03225806451612903
220,Bottle,D00451.obj,3,28,2159,28,0.9871970736168267,0.0967741935483871,0.0967741935483871,0.9747520288548241,0.0967741935483871
221,Bottle,D00679.obj,7,24,2163,24,0.9890260631001372,0.22580645161290322,0.22580645161290322,0.9783588818755635,0.22580645161290322
222,Bottle,D00696.obj,3,28,2159,28,0.9871970736168267,0.0967741935483871,0.0967741935483871,0.9747520288548241,0.0967741935483871
223,Bottle,D00711.obj,2,29,2158,29,0.9867398262459991,0.06451612903225806,0.06451612903225806,0.9738503155996393,0.06451612903225806
224,Bottle,D00716.obj,1,30,2157,30,0.9862825788751715,0.03225806451612903,0.03225806451612903,0.9729486023444545,0.03225806451612903
225,Bottle,D00726.obj,1,30,2157,30,0.9862825788751715,0.03225806451612903,0.03225806451612903,0.9729486023444545,0.03225806451612903
226,Bottle,D00892.obj,4,27,2160,27,0.9876543209876543,0.12903225806451613,0.12903225806451613,0.975653742110009,0.12903225806451613
227,Bottle,D00940.obj,3,28,2159,28,0.9871970736168267,0.0967741935483871,0.0967741935483871,0.9747520288548241,0.0967741935483871
228,Bottle,D00959.obj,5,26,2161,26,0.9881115683584819,0.16129032258064516,0.16129032258064516,0.9765554553651938,0.16129032258064516
229,Bottle,m482.obj,5,26,2161,26,0.9881115683584819,0.16129032258064516,0.16129032258064516,0.9765554553651938,0.16129032258064516
230,Bottle,m483.obj,3,28,2159,28,0.9871970736168267,0.0967741935483871,0.0967741935483871,0.9747520288548241,0.0967741935483871
231,Bottle,m484.obj,7,24,2163,24,0.9890260631001372,0.22580645161290322,0.22580645161290322,0.9783588818755635,0.22580645161290322
232,Bottle,m485.obj,6,25,2162,25,0.9885688157293095,0.1935483870967742,0.1935483870967742,0.9774571686203787,0.1935483870967742
233,Bottle,m486.obj,7,24,2163,24,0.9890260631001372,0.22580645161290322,0.22580645161290322,0.9783588818755635,0.22580645161290322
234,Bottle,m487.obj,5,26,2161,26,0.9881115683584819,0.16129032258064516,0.16129032258064516,0.9765554553651938,0.16129032258064516
235,Bottle,m488.obj,3,28,2159,28,0.9871970736168267,0.0967741935483871,0.0967741935483871,0.9747520288548241,0.0967741935483871
236,Bottle,m489.obj,5,26,2161,26,0.9881115683584819,0.16129032258064516,0.16129032258064516,0.9765554553651938,0.16129032258064516
237,Bottle,m490.obj,4,27,2160,27,0.9876543209876543,0.12903225806451613,0.12903225806451613,0.975653742110009,0.12903225806451613
238,Bottle,m491.obj,3,28,2159,28,0.9871970736168267,0.0967741935483871,0.0967741935483871,0.9747520288548241,0.0967741935483871
239,Bottle,m492.obj,1,30,2157,30,0.9862825788751715,0.03225806451612903,0.03225806451612903,0.9729486023444545,0.03225806451612903
240,BuildingNonResidential,m382.obj,4,40,2134,40,0.9816007359705612,0.09090909090909091,0.09090909090909091,0.9639314697926059,0.09090909090909091
241,BuildingNonResidential,m383.obj,4,40,2134,40,0.9816007359705612,0.09090909090909091,0.09090909090909091,0.9639314697926059,0.09090909090909091
242,BuildingNonResidential,m384.obj,2,42,2132,42,0.9806807727690893,0.045454545454545456,0.045454545454545456,0.9621280432822362,0.045454545454545456
243,BuildingNonResidential,m385.obj,4,40,2134,40,0.9816007359705612,0.09090909090909091,0.09090909090909091,0.9639314697926059,0.09090909090909091
244,BuildingNonResidential,m386.obj,2,42,2132,42,0.9806807727690893,0.045454545454545456,0.045454545454545456,0.9621280432822362,0.045454545454545456
245,BuildingNonResidential,m387.obj,4,40,2134,40,0.9816007359705612,0.09090909090909091,0.09090909090909091,0.9639314697926059,0.09090909090909091
246,BuildingNonResidential,m389.obj,3,41,2133,41,0.9811407543698252,0.06818181818181818,0.06818181818181818,0.9630297565374211,0.06818181818181818
247,BuildingNonResidential,m390.obj,5,39,2135,39,0.9820607175712971,0.11363636363636363,0.11363636363636363,0.9648331830477908,0.11363636363636363
248,BuildingNonResidential,m391.obj,2,42,2132,42,0.9806807727690893,0.045454545454545456,0.045454545454545456,0.9621280432822362,0.045454545454545456
249,BuildingNonResidential,m392.obj,2,42,2132,42,0.9806807727690893,0.045454545454545456,0.045454545454545456,0.9621280432822362,0.045454545454545456
250,BuildingNonResidential,m393.obj,2,42,2132,42,0.9806807727690893,0.045454545454545456,0.045454545454545456,0.9621280432822362,0.045454545454545456
251,BuildingNonResidential,m394.obj,5,39,2135,39,0.9820607175712971,0.11363636363636363,0.11363636363636363,0.9648331830477908,0.11363636363636363
252,BuildingNonResidential,m395.obj,4,40,2134,40,0.9816007359705612,0.09090909090909091,0.09090909090909091,0.9639314697926059,0.09090909090909091
253,BuildingNonResidential,m396.obj,7,37,2137,37,0.9829806807727691,0.1590909090909091,0.1590909090909091,0.9666366095581606,0.1590909090909091
254,BuildingNonResidential,m397.obj,4,40,2134,40,0.9816007359705612,0.09090909090909091,0.09090909090909091,0.9639314697926059,0.09090909090909091
255,BuildingNonResidential,m398.obj,5,39,2135,39,0.9820607175712971,0.11363636363636363,0.11363636363636363,0.9648331830477908,0.11363636363636363
256,BuildingNonResidential,m399.obj,3,41,2133,41,0.9811407543698252,0.06818181818181818,0.06818181818181818,0.9630297565374211,0.06818181818181818
257,BuildingNonResidential,m400.obj,4,40,2134,40,0.9816007359705612,0.09090909090909091,0.09090909090909091,0.9639314697926059,0.09090909090909091
258,BuildingNonResidential,m401.obj,2,42,2132,42,0.9806807727690893,0.045454545454545456,0.045454545454545456,0.9621280432822362,0.045454545454545456
259,BuildingNonResidential,m402.obj,6,38,2136,38,0.9825206991720331,0.13636363636363635,0.13636363636363635,0.9657348963029756,0.13636363636363635
260,BuildingNonResidential,m404.obj,3,41,2133,41,0.9811407543698252,0.06818181818181818,0.06818181818181818,0.9630297565374211,0.06818181818181818
261,BuildingNonResidential,m405.obj,4,40,2134,40,0.9816007359705612,0.09090909090909091,0.09090909090909091,0.9639314697926059,0.09090909090909091
262,BuildingNonResidential,m406.obj,4,40,2134,40,0.9816007359705612,0.09090909090909091,0.09090909090909091,0.9639314697926059,0.09090909090909091
263,BuildingNonResidential,m407.obj,6,38,2136,38,0.9825206991720331,0.13636363636363635,0.13636363636363635,0.9657348963029756,0.13636363636363635
264,BuildingNonResidential,m408.obj,2,42,2132,42,0.9806807727690893,0.045454545454545456,0.045454545454545456,0.9621280432822362,0.045454545454545456
265,BuildingNonResidential,m409.obj,1,43,2131,43,0.9802207911683533,0.022727272727272728,0.022727272727272728,0.9612263300270514,0.022727272727272728
266,BuildingNonResidential,m410.obj,1,43,2131,43,0.9802207911683533,0.022727272727272728,0.022727272727272728,0.9612263300270514,0.022727272727272728
267,BuildingNonResidential,m412.obj,1,43,2131,43,0.9802207911683533,0.022727272727272728,0.022727272727272728,0.9612263300270514,0.022727272727272728
268,BuildingNonResidential,m413.obj,4,40,2134,40,0.9816007359705612,0.09090909090909091,0.09090909090909091,0.9639314697926059,0.09090909090909091
269,BuildingNonResidential,m414.obj,6,38,2136,38,0.9825206991720331,0.13636363636363635,0.13636363636363635,0.9657348963029756,0.13636363636363635
270,BuildingNonResidential,m415.obj,7,37,2137,37,0.9829806807727691,0.1590909090909091,0.1590909090909091,0.9666366095581606,0.1590909090909091
271,BuildingNonResidential,m416.obj,4,40,2134,40,0.9816007359705612,0.09090909090909091,0.09090909090909091,0.9639314697926059,0.09090909090909091
272,BuildingNonResidential,m418.obj,4,40,2134,40,0.9816007359705612,0.09090909090909091,0.09090909090909091,0.9639314697926059,0.09090909090909091
273,BuildingNonResidential,m420.obj,5,39,2135,39,0.9820607175712971,0.11363636363636363,0.11363636363636363,0.9648331830477908,0.11363636363636363
274,BuildingNonResidential,m421.obj,1,43,2131,43,0.9802207911683533,0.022727272727272728,0.022727272727272728,0.9612263300270514,0.022727272727272728
275,BuildingNonResidential,m470.obj,1,43,2131,43,0.9802207911683533,0.022727272727272728,0.022727272727272728,0.9612263300270514,0.022727272727272728
276,BuildingNonResidential,m471.obj,1,43,2131,43,0.9802207911683533,0.022727272727272728,0.022727272727272728,0.9612263300270514,0.022727272727272728
277,BuildingNonResidential,m472.obj,1,43,2131,43,0.9802207911683533,0.022727272727272728,0.022727272727272728,0.9612263300270514,0.022727272727272728
278,BuildingNonResidential,m474.obj,4,40,2134,40,0.9816007359705612,0.09090909090909091,0.09090909090909091,0.9639314697926059,0.09090909090909091
279,BuildingNonResidential,m475.obj,2,42,2132,42,0.9806807727690893,0.045454545454545456,0.045454545454545456,0.9621280432822362,0.045454545454545456
280,BuildingNonResidential,m477.obj,1,43,2131,43,0.9802207911683533,0.022727272727272728,0.022727272727272728,0.9612263300270514,0.022727272727272728
281,BuildingNonResidential,m478.obj,1,43,2131,43,0.9802207911683533,0.022727272727272728,0.022727272727272728,0.9612263300270514,0.022727272727272728
282,BuildingNonResidential,m479.obj,1,43,2131,43,0.9802207911683533,0.022727272727272728,0.022727272727272728,0.9612263300270514,0.022727272727272728
283,BuildingNonResidential,m481.obj,1,43,2131,43,0.9802207911683533,0.022727272727272728,0.022727272727272728,0.9612263300270514,0.022727272727272728
284,Car,D00168.obj,33,55,2075,55,0.9741784037558685,0.375,0.375,0.9504057709648331,0.375
285,Car,D00236.obj,15,73,2057,73,0.9657276995305164,0.17045454545454544,0.17045454545454544,0.9341749323715058,0.17045454545454544
286,Car,D00260.obj,21,67,2063,67,0.9685446009389671,0.23863636363636365,0.23863636363636365,0.939585211902615,0.23863636363636365
287,Car,D00265.obj,31,57,2073,57,0.9732394366197183,0.3522727272727273,0.3522727272727273,0.9486023444544635,0.3522727272727273
288,Car,D00299.obj,7,81,2049,81,0.9619718309859155,0.07954545454545454,0.07954545454545454,0.9269612263300271,0.07954545454545454
289,Car,D00377.obj,35,53,2077,53,0.9751173708920188,0.3977272727272727,0.3977272727272727,0.9522091974752029,0.39772727272727276
290,Car,D00405.obj,12,76,2054,76,0.964319248826291,0.13636363636363635,0.13636363636363635,0.9314697926059513,0.13636363636363635
291,Car,D00452.obj,21,67,2063,67,0.9685446009389671,0.23863636363636365,0.23863636363636365,0.939585211902615,0.23863636363636365
292,Car,D00504.obj,34,54,2076,54,0.9746478873239437,0.38636363636363635,0.38636363636363635,0.951307484220018,0.38636363636363635
293,Car,D00541.obj,25,63,2067,63,0.9704225352112676,0.2840909090909091,0.2840909090909091,0.9431920649233544,0.2840909090909091
294,Car,D00618.obj,32,56,2074,56,0.9737089201877934,0.36363636363636365,0.36363636363636365,0.9495040577096483,0.36363636363636365
295,Car,D00670.obj,35,53,2077,53,0.9751173708920188,0.3977272727272727,0.3977272727272727,0.9522091974752029,0.39772727272727276
296,Car,D00671.obj,34,54,2076,54,0.9746478873239437,0.38636363636363635,0.38636363636363635,0.951307484220018,0.38636363636363635
297,Car,D00724.obj,16,72,2058,72,0.9661971830985916,0.18181818181818182,0.18181818181818182,0.9350766456266907,0.18181818181818182
298,Car,D00767.obj,39,49,2081,49,0.9769953051643192,0.4431818181818182,0.4431818181818182,0.9558160504959423,0.44318181818181823
299,Car,D00785.obj,23,65,2065,65,0.9694835680751174,0.26136363636363635,0.26136363636363635,0.9413886384129847,0.26136363636363635
300,Car,D00793.obj,45,43,2087,43,0.9798122065727699,0.5113636363636364,0.5113636363636364,0.9612263300270514,0.5113636363636364
301,Car,D00803.obj,22,66,2064,66,0.9690140845070423,0.25,0.25,0.9404869251577999,0.25
302,Car,D00865.obj,21,67,2063,67,0.9685446009389671,0.23863636363636365,0.23863636363636365,0.939585211902615,0.23863636363636365
303,Car,D00976.obj,27,61,2069,61,0.9713615023474178,0.3068181818181818,0.3068181818181818,0.9449954914337241,0.3068181818181818
304,Car,m1485.obj,33,55,2075,55,0.9741784037558685,0.375,0.375,0.9504057709648331,0.375
305,Car,m1486.obj,22,66,2064,66,0.9690140845070423,0.25,0.25,0.9404869251577999,0.25
306,Car,m1487.obj,20,68,2062,68,0.968075117370892,0.22727272727272727,0.22727272727272727,0.9386834986474302,0.22727272727272727
307,Car,m1488.obj,10,78,2052,78,0.9633802816901409,0.11363636363636363,0.11363636363636363,0.9296663660955816,0.11363636363636363
308,Car,m1489.obj,17,71,2059,71,0.9666666666666667,0.19318181818181818,0.19318181818181818,0.9359783588818755,0.19318181818181818
309,Car,m1490.obj,30,58,2072,58,0.9727699530516432,0.3409090909090909,0.3409090909090909,0.9477006311992786,0.3409090909090909
310,Car,m1492.obj,3,85,2045,85,0.960093896713615,0.03409090909090909,0.03409090909090909,0.9233543733092876,0.03409090909090909
311,Car,m1495.obj,49,39,2091,39,0.9816901408450704,0.5568181818181818,0.5568181818181818,0.9648331830477908,0.5568181818181818
312,Car,m1496.obj,23,65,2065,65,0.9694835680751174,0.26136363636363635,0.26136363636363635,0.9413886384129847,0.26136363636363635
313,Car,m1497.obj,43,45,2085,45,0.9788732394366197,0.48863636363636365,0.48863636363636365,0.9594229035166817,0.48863636363636365
314,Car,m1498.obj,33,55,2075,55,0.9741784037558685,0.375,0.375,0.9504057709648331,0.375
315,Car,m1499.obj,25,63,2067,63,0.9704225352112676,0.2840909090909091,0.2840909090909091,0.9431920649233544,0.2840909090909091
316,Car,m1500.obj,31,57,2073,57,0.9732394366197183,0.3522727272727273,0.3522727272727273,0.9486023444544635,0.3522727272727273
317,Car,m1502.obj,17,71,2059,71,0.9666666666666667,0.19318181818181818,0.19318181818181818,0.9359783588818755,0.19318181818181818
318,Car,m1503.obj,1,87,2043,87,0.9591549295774648,0.011363636363636364,0.011363636363636364,0.9215509467989179,0.011363636363636364
319,Car,m1504.obj,5,83,2047,83,0.9610328638497653,0.056818181818181816,0.056818181818181816,0.9251577998196574,0.056818181818181816
320,Car,m1505.obj,5,83,2047,83,0.9610328638497653,0.056818181818181816,0.056818181818181816,0.9251577998196574,0.056818181818181816
321,Car,m1506.obj,28,60,2070,60,0.971830985915493,0.3181818181818182,0.3181818181818182,0.9458972046889089,0.3181818181818182
322,Car,m1507.obj,15,73,2057,73,0.9657276995305164,0.17045454545454544,0.17045454545454544,0.9341749323715058,0.17045454545454544
323,Car,m1508.obj,17,71,2059,71,0.9666666666666667,0.19318181818181818,0.19318181818181818,0.9359783588818755,0.19318181818181818
324,Car,m1509.obj,36,52,2078,52,0.9755868544600939,0.4090909090909091,0.4090909090909091,0.9531109107303878,0.4090909090909091
325,Car,m1511.obj,13,75,2055,75,0.9647887323943662,0.14772727272727273,0.14772727272727273,0.9323715058611362,0.14772727272727273
326,Car,m1512.obj,8,80,2050,80,0.9624413145539906,0.09090909090909091,0.09090909090909091,0.9278629395852119,0.09090909090909091
327,Car,m1513.obj,1,87,2043,87,0.9591549295774648,0.011363636363636364,0.011363636363636364,0.9215509467989179,0.011363636363636364
328,Car,m1514.obj,5,83,2047,83,0.9610328638497653,0.056818181818181816,0.056818181818181816,0.9251577998196574,0.056818181818181816
329,Car,m1515.obj,11,77,2053,77,0.963849765258216,0.125,0.125,0.9305680793507665,0.125
330,Car,m1516.obj,41,47,2083,47,0.9779342723004695,0.4659090909090909,0.4659090909090909,0.957619477006312,0.4659090909090909
331,Car,m1517.obj,42,46,2084,46,0.9784037558685446,0.4772727272727273,0.4772727272727273,0.9585211902614968,0.4772727272727273
332,Car,m1518.obj,42,46,2084,46,0.9784037558685446,0.4772727272727273,0.4772727272727273,0.9585211902614968,0.4772727272727273
333,Car,m1519.obj,26,62,2068,62,0.9708920187793427,0.29545454545454547,0.29545454545454547,0.9440937781785392,0.29545454545454547
334,Car,m1521.obj,30,58,2072,58,0.9727699530516432,0.3409090909090909,0.3409090909090909,0.9477006311992786,0.3409090909090909
